,congresista_x,Partido,Camara,CC,ID,congresista_y
1350,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,494,Juanita María Goebertus Estrada
1351,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,497,Juanita María Goebertus Estrada
1352,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,498,Juanita María Goebertus Estrada
1353,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,533,Juanita María Goebertus Estrada
1354,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,534,Juanita María Goebertus Estrada
1355,Juanita María Goebertus Estrada,Partido Alianza Verde,Camara,187,537,Juanita María Goebertus Estrada
1356,Julio César Triana Quintero,Cambio Radical,Camara,188,35,Julio César Triana Quintero
1357,Julio César Triana Quintero,Cambio Radical,Camara,188,57,Julio César Triana Quintero
1358,Julio César Triana Quintero,Cambio Radical,Camara,188,64,Julio César Triana Quintero
1359,Julio César Triana Quintero,Cambio Radical,Camara,188,65,Julio César Triana Quintero
1360,Julio César Triana Quintero,Cambio Radical,Camara,188,66,Julio César Triana Quintero
1361,Julio César Triana Quintero,Cambio Radical,Camara,188,68,Julio César Triana Quintero
1362,Julio César Triana Quintero,Cambio Radical,Camara,188,70,Julio César Triana Quintero
1363,Julio César Triana Quintero,Cambio Radical,Camara,188,71,Julio César Triana Quintero
1364,Julio César Triana Quintero,Cambio Radical,Camara,188,72,Julio César Triana Quintero
1365,Julio César Triana Quintero,Cambio Radical,Camara,188,100,Julio César Triana Quintero
1366,Julio César Triana Quintero,Cambio Radical,Camara,188,153,Julio César Triana Quintero
1367,Julio César Triana Quintero,Cambio Radical,Camara,188,154,Julio César Triana Quintero
1368,Julio César Triana Quintero,Cambio Radical,Camara,188,158,Julio César Triana Quintero
1369,Julio César Triana Quintero,Cambio Radical,Camara,188,159,Julio César Triana Quintero
1370,Julio César Triana Quintero,Cambio Radical,Camara,188,219,Julio César Triana Quintero
1371,Julio César Triana Quintero,Cambio Radical,Camara,188,249,Julio César Triana Quintero
1372,Julio César Triana Quintero,Cambio Radical,Camara,188,269,Julio César Triana Quintero
1373,Julio César Triana Quintero,Cambio Radical,Camara,188,279,Julio César Triana Quintero
1374,Julio César Triana Quintero,Cambio Radical,Camara,188,328,Julio César Triana Quintero
1375,Julio César Triana Quintero,Cambio Radical,Camara,188,343,Julio César Triana Quintero
1376,Julio César Triana Quintero,Cambio Radical,Camara,188,368,Julio César Triana Quintero
1377,Julio César Triana Quintero,Cambio Radical,Camara,188,371,Julio César Triana Quintero
1378,Julio César Triana Quintero,Cambio Radical,Camara,188,405,Julio César Triana Quintero
1379,Julio César Triana Quintero,Cambio Radical,Camara,188,423,Julio César Triana Quintero
1380,Julio César Triana Quintero,Cambio Radical,Camara,188,430,Julio César Triana Quintero
1381,Julio César Triana Quintero,Cambio Radical,Camara,188,433,Julio César Triana Quintero
1382,Julio César Triana Quintero,Cambio Radical,Camara,188,472,Julio César Triana Quintero
1383,Julio César Triana Quintero,Cambio Radical,Camara,188,535,Julio César Triana Quintero
1384,Julian Bedoya Pulgarin ,Liberal,Senado,189,37,Julián  Bedoya Pulgarín 
1385,Julian Bedoya Pulgarin ,Liberal,Senado,189,80,Julián  Bedoya Pulgarín 
1386,Julian Bedoya Pulgarin ,Liberal,Senado,189,215,Julián  Bedoya Pulgarín 
1387,Julian Bedoya Pulgarin ,Liberal,Senado,189,445,Julián  Bedoya Pulgarín 
1388,Julian Bedoya Pulgarin ,Liberal,Senado,189,460,Julián  Bedoya Pulgarín 
1389,Julian Bedoya Pulgarin ,Liberal,Senado,189,461,Julián  Bedoya Pulgarín 
1390,Julian Bedoya Pulgarin ,Liberal,Senado,189,515,Julián  Bedoya Pulgarín 
1391,Julian Bedoya Pulgarin ,Liberal,Senado,189,518,Julián  Bedoya Pulgarín 
1392,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,79,Angélica Lozano Correa
1393,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,121,Angélica Lozano Correa
1394,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,221,Angélica Lozano Correa
1395,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,295,Angélica Lozano Correa
1396,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,296,Angélica Lozano Correa
1397,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,297,Angélica Lozano Correa
1398,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,298,Angélica Lozano Correa
1399,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,308,Angélica Lozano Correa
1400,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,384,Angélica Lozano Correa
1401,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,480,Angélica Lozano Correa
1402,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,494,Angélica Lozano Correa
1403,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,497,Angélica Lozano Correa
1404,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,498,Angélica Lozano Correa
1405,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,499,Angélica Lozano Correa
1406,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,503,Angélica Lozano Correa
1407,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,510,Angélica Lozano Correa
1408,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,516,Angélica Lozano Correa
1409,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,520,Angélica Lozano Correa
1410,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,522,Angélica Lozano Correa
1411,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,532,Angélica Lozano Correa
1412,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,533,Angélica Lozano Correa
1413,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,534,Angélica Lozano Correa
1414,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,537,Angélica Lozano Correa
1415,Angelica Listbeth Lozano Correa ,Alianza Verde,Senado,19,561,Angélica Lozano Correa
1416,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,8,Julián Gallo Cubillos
1417,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,14,Julián Gallo Cubillos
1418,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,221,Julián Gallo Cubillos
1419,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,238,Julián Gallo Cubillos
1420,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,295,Julián Gallo Cubillos
1421,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,296,Julián Gallo Cubillos
1422,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,297,Julián Gallo Cubillos
1423,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,298,Julián Gallo Cubillos
1424,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,305,Julián Gallo Cubillos
1425,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,349,Julián Gallo Cubillos
1426,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,390,Julián Gallo Cubillos
1427,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,414,Julián Gallo Cubillos
1428,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,480,Julián Gallo Cubillos
1429,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,563,Julián Gallo Cubillos
1430,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,568,Julián Gallo Cubillos
1431,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,572,Julián Gallo Cubillos
1432,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,573,Julián Gallo Cubillos
1433,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,574,Julián Gallo Cubillos
1434,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,581,Julián Gallo Cubillos
1435,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,582,Julián Gallo Cubillos
1436,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,588,Julián Gallo Cubillos
1437,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,589,Julián Gallo Cubillos
1438,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,590,Julián Gallo Cubillos
1439,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,598,Julián Gallo Cubillos
1440,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,599,Julián Gallo Cubillos
1441,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,600,Julián Gallo Cubillos
1442,Julián Gallón Cubillos ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,190,602,Julián Gallo Cubillos
1443,Julián Peinado Ramírez,Partido Liberal,Camara,191,13,Julián Peinado Ramírez
1444,Julián Peinado Ramírez,Partido Liberal,Camara,191,80,Julián Peinado Ramírez
1445,Julián Peinado Ramírez,Partido Liberal,Camara,191,87,Julián Peinado Ramírez
1446,Julián Peinado Ramírez,Partido Liberal,Camara,191,94,Julián Peinado Ramírez
1447,Julián Peinado Ramírez,Partido Liberal,Camara,191,130,Julián Peinado Ramírez
1448,Julián Peinado Ramírez,Partido Liberal,Camara,191,133,Julián Peinado Ramírez
1449,Julián Peinado Ramírez,Partido Liberal,Camara,191,146,Julián Peinado Ramírez
1450,Julián Peinado Ramírez,Partido Liberal,Camara,191,165,Julián Peinado Ramírez
1451,Julián Peinado Ramírez,Partido Liberal,Camara,191,215,Julián Peinado Ramírez
1452,Julián Peinado Ramírez,Partido Liberal,Camara,191,219,Julián Peinado Ramírez
1453,Julián Peinado Ramírez,Partido Liberal,Camara,191,225,Julián Peinado Ramírez
1454,Julián Peinado Ramírez,Partido Liberal,Camara,191,254,Julián Peinado Ramírez
1455,Julián Peinado Ramírez,Partido Liberal,Camara,191,255,Julián Peinado Ramírez
1456,Julián Peinado Ramírez,Partido Liberal,Camara,191,311,Julián Peinado Ramírez
1457,Julián Peinado Ramírez,Partido Liberal,Camara,191,315,Julián Peinado Ramírez
1458,Julián Peinado Ramírez,Partido Liberal,Camara,191,341,Julián Peinado Ramírez
1459,Julián Peinado Ramírez,Partido Liberal,Camara,191,361,Julián Peinado Ramírez
1460,Julián Peinado Ramírez,Partido Liberal,Camara,191,363,Julián Peinado Ramírez
1461,Julián Peinado Ramírez,Partido Liberal,Camara,191,378,Julián Peinado Ramírez
1462,Julián Peinado Ramírez,Partido Liberal,Camara,191,483,Julián Peinado Ramírez
1463,Julián Peinado Ramírez,Partido Liberal,Camara,191,524,Julián Peinado Ramírez
1464,Karen Violette Cure Corcione,Cambio Radical,Camara,192,213,Karen Violette  Cure Corcione 
1465,Karen Violette Cure Corcione,Cambio Radical,Camara,192,219,Karen Violette  Cure Corcione 
1466,Karen Violette Cure Corcione,Cambio Radical,Camara,192,372,Karen Violette  Cure Corcione 
1467,Karen Violette Cure Corcione,Cambio Radical,Camara,192,387,Karen Violette  Cure Corcione 
1468,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,43,Karina Estefanía Rojano Palacio
1469,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,48,Karina Estefanía Rojano Palacio
1470,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,49,Karina Estefanía Rojano Palacio
1471,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,50,Karina Estefanía Rojano Palacio
1472,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,51,Karina Estefanía Rojano Palacio
1473,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,52,Karina Estefanía Rojano Palacio
1474,Karina Estefanía Rojano Palacio,Cambio Radical,Camara,193,405,Karina Estefanía Rojano Palacio
1475,Kelyn Johana González Duarte,Partido Liberal,Camara,194,38,Kelyn Johana   González Duarte 
1476,Kelyn Johana González Duarte,Partido Liberal,Camara,194,39,Kelyn Johana   González Duarte 
1477,Kelyn Johana González Duarte,Partido Liberal,Camara,194,54,Kelyn Johana   González Duarte 
1478,Kelyn Johana González Duarte,Partido Liberal,Camara,194,87,Kelyn Johana   González Duarte 
1479,Kelyn Johana González Duarte,Partido Liberal,Camara,194,94,Kelyn Johana   González Duarte 
1480,Kelyn Johana González Duarte,Partido Liberal,Camara,194,174,Kelyn Johana   González Duarte 
1481,Kelyn Johana González Duarte,Partido Liberal,Camara,194,178,Kelyn Johana   González Duarte 
1482,Kelyn Johana González Duarte,Partido Liberal,Camara,194,184,Kelyn Johana   González Duarte 
1483,Kelyn Johana González Duarte,Partido Liberal,Camara,194,203,Kelyn Johana   González Duarte 
1484,Kelyn Johana González Duarte,Partido Liberal,Camara,194,255,Kelyn Johana   González Duarte 
1485,Kelyn Johana González Duarte,Partido Liberal,Camara,194,341,Kelyn Johana   González Duarte 
1486,Kelyn Johana González Duarte,Partido Liberal,Camara,194,361,Kelyn Johana   González Duarte 
1487,Kelyn Johana González Duarte,Partido Liberal,Camara,194,483,Kelyn Johana   González Duarte 
1488,Kelyn Johana González Duarte,Partido Liberal,Camara,194,523,Kelyn Johana   González Duarte 
1489,Laura Ester Fortich Sanchez,Liberal,Senado,195,111,Laura Ester Fortich Sánchez
1490,Laura Ester Fortich Sanchez,Liberal,Senado,195,179,Laura Ester Fortich Sánchez
1491,Laura Ester Fortich Sanchez,Liberal,Senado,195,215,Laura Ester Fortich Sánchez
1492,Laura Ester Fortich Sanchez,Liberal,Senado,195,372,Laura Ester Fortich Sánchez
1493,Laura Ester Fortich Sanchez,Liberal,Senado,195,380,Laura Ester Fortich Sánchez
1494,Laura Ester Fortich Sanchez,Liberal,Senado,195,445,Laura Ester Fortich Sánchez
1495,Laura Ester Fortich Sanchez,Liberal,Senado,195,518,Laura Ester Fortich Sánchez
1496,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,8,León Fredy Muñoz Lopera
1497,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,11,León Fredy Muñoz Lopera
1498,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,30,León Fredy Muñoz Lopera
1499,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,32,León Fredy Muñoz Lopera
1500,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,56,León Fredy Muñoz Lopera
1501,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,79,León Fredy Muñoz Lopera
1502,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,145,León Fredy Muñoz Lopera
1503,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,213,León Fredy Muñoz Lopera
1504,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,221,León Fredy Muñoz Lopera
1505,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,225,León Fredy Muñoz Lopera
1506,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,233,León Fredy Muñoz Lopera
1507,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,260,León Fredy Muñoz Lopera
1508,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,266,León Fredy Muñoz Lopera
1509,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,270,León Fredy Muñoz Lopera
1510,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,295,León Fredy Muñoz Lopera
1511,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,296,León Fredy Muñoz Lopera
1512,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,297,León Fredy Muñoz Lopera
1513,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,298,León Fredy Muñoz Lopera
1514,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,302,León Fredy Muñoz Lopera
1515,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,303,León Fredy Muñoz Lopera
1516,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,349,León Fredy Muñoz Lopera
1517,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,414,León Fredy Muñoz Lopera
1518,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,476,León Fredy Muñoz Lopera
1519,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,480,León Fredy Muñoz Lopera
1520,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,494,León Fredy Muñoz Lopera
1521,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,497,León Fredy Muñoz Lopera
1522,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,498,León Fredy Muñoz Lopera
1523,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,503,León Fredy Muñoz Lopera
1524,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,507,León Fredy Muñoz Lopera
1525,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,510,León Fredy Muñoz Lopera
1526,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,516,León Fredy Muñoz Lopera
1527,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,520,León Fredy Muñoz Lopera
1528,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,522,León Fredy Muñoz Lopera
1529,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,532,León Fredy Muñoz Lopera
1530,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,533,León Fredy Muñoz Lopera
1531,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,534,León Fredy Muñoz Lopera
1532,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,537,León Fredy Muñoz Lopera
1533,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,561,León Fredy Muñoz Lopera
1534,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,568,León Fredy Muñoz Lopera
1535,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,573,León Fredy Muñoz Lopera
1536,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,574,León Fredy Muñoz Lopera
1537,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,581,León Fredy Muñoz Lopera
1538,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,582,León Fredy Muñoz Lopera
1539,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,588,León Fredy Muñoz Lopera
1540,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,589,León Fredy Muñoz Lopera
1541,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,590,León Fredy Muñoz Lopera
1542,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,598,León Fredy Muñoz Lopera
1543,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,599,León Fredy Muñoz Lopera
1544,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,600,León Fredy Muñoz Lopera
1545,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,602,León Fredy Muñoz Lopera
1546,León Fredy Muñoz Lopera,Partido Alianza Verde,Camara,196,623,León Fredy Muñoz Lopera
1547,Lidio Arturo García Turbay ,Partido Liberal,Senado,197,120,Lidio Arturo  García Turbay
1548,Lidio Arturo García Turbay ,Partido Liberal,Senado,197,341,Lidio Arturo  García Turbay
1549,Lidio Arturo García Turbay ,Partido Liberal,Senado,197,445,Lidio Arturo  García Turbay
1550,Lidio Arturo García Turbay ,Partido Liberal,Senado,197,460,Lidio Arturo  García Turbay
1551,Lidio Arturo García Turbay ,Partido Liberal,Senado,197,461,Lidio Arturo  García Turbay
